state,sid,year,l_homicide,homicide,l_larceny,l_motor,population,popwt,post,cdl,effyear,treatment_date,northeast,midwest,south,west,l_police,unemployrt,poverty,l_income,l_prisoner,l_lagprisoner,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,l_exp_subsidy,l_exp_pubwelfare
West Virginia,49,2008,1.3085829,3.7009254,7.4848843,5.1729198,1810358,1789705.4,0.0,0.83835614,2008.0,2008.0,0,0,1,0,4.0156374,4.7,17.01674475435245,10.557764,5.8131905,5.8135633,0.34214228,6.1487284,0.48868787,11.900575,4.518845,7.2690353
West Virginia,49,2009,1.5341301,4.6372895,7.459563,5.025212,1811403,1789705.4,1.0,1.0,2008.0,2008.0,0,0,1,0,5.5062175,8.0,17.453598122560248,10.625174,5.862197,5.8131905,0.35502866,6.1336985,0.4914975,11.821886,4.6365814,7.381039
West Virginia,49,2010,1.210796,3.3561552,7.3372073,4.850502,1847352,1789705.4,1.0,1.0,2008.0,2008.0,0,0,1,0,5.4764247,9.1,17.06745655,10.665204,5.8906846,5.862197,0.34184065,6.0094666,0.5511132,11.648078,4.676945,7.406719
Wisconsin,50,2000,1.1771721,3.245184,7.7392235,5.638513,5207717,5434086.5,0.0,0.0,,,0,1,0,0,5.7784295,3.4,8.26959299055613,10.952332,5.980902,5.963127,0.5037524,6.2465568,0.8222989,13.306829,4.898838,6.7609277
Wisconsin,50,2001,1.2974609,3.659992,7.778232,5.637064,5245913,5434086.5,0.0,0.0,,,0,1,0,0,5.7564607,4.4,8.19062382468028,10.930335,6.0173078,5.980902,0.52343607,6.314573,0.81423384,12.998652,5.018803,6.9910383
Wisconsin,50,2002,1.0693805,2.9135742,7.7553306,5.539757,5285604,5434086.5,0.0,0.0,,,0,1,0,0,5.7032266,5.3,8.624293458231074,10.926532,6.037253,6.0173078,0.5456519,6.3813143,0.82338744,12.6920595,4.8854613,7.1425495
Wisconsin,50,2003,1.2361394,3.4422987,7.7116394,5.4491167,5316215,5434086.5,0.0,0.0,,,0,1,0,0,5.7905912,5.6,9.081969032478934,10.912375,6.0525355,6.037253,0.56532705,6.421956,0.8190414,12.409675,4.875361,7.1593647
Wisconsin,50,2004,1.0571437,2.8781383,7.6418095,5.3592763,5350681,5434086.5,0.0,0.0,,,0,1,0,0,5.8170395,5.0,11.033455367643857,10.874039,6.061961,6.0525355,0.5805429,6.423351,0.81726044,12.158957,4.8147902,7.1505146
Wisconsin,50,2005,1.3433927,3.8320227,7.628568,5.4551415,5375751,5434086.5,0.0,0.0,,,0,1,0,0,5.8136992,4.8,10.187376610263385,10.817115,6.0455046,6.061961,0.59323806,6.4266186,0.8270472,11.920065,4.6491303,7.141551
Wisconsin,50,2006,1.0883908,2.969492,7.640968,5.530971,5556506,5434086.5,0.0,0.0,,,0,1,0,0,5.7867203,4.7,10.606971359339843,10.931302,6.0442605,6.0455046,0.5878694,6.2121773,0.8015469,11.345853,4.600047,7.0806303
Wisconsin,50,2007,1.1946696,3.3024666,7.6574364,5.4865427,5571593,5434086.5,0.0,0.0,,,0,1,0,0,5.8177223,4.9,10.57449817314366,10.895275,6.054777,6.0442605,0.5950183,6.148852,0.81000173,11.184988,4.5646515,7.0956383
Wisconsin,50,2008,0.9585312,2.6078632,7.6397295,5.3284125,5598453,5434086.5,0.0,0.0,,,0,1,0,0,5.8084188,5.0,10.245223100024239,10.856071,6.0345607,6.054777,0.59568244,6.0502605,0.81147414,11.0068445,4.5569596,7.073497
Wisconsin,50,2009,0.95835847,2.6074128,7.6005325,5.0721474,5599420,5434086.5,0.0,0.0,,,0,1,0,0,5.835123,8.5,12.197209711005783,10.860594,6.0246315,6.0345607,0.60152656,5.9851913,0.8178347,10.864,5.3734074,7.247262
Wisconsin,50,2010,1.0061625,2.735085,7.5517716,4.967037,5667100,5434086.5,0.0,0.0,,,0,1,0,0,5.836951,8.1,11.80243864,10.830164,5.993914,6.0246315,0.5949604,5.7563305,0.86892766,10.91703,4.745743,7.2924576
Wyoming,51,2000,0.91691804,2.5015688,7.850828,4.782897,479699,504780.2,0.0,0.0,,,0,0,0,1,5.931988,3.8,10.497624552062856,10.823272,5.8585606,5.878215,0.10881824,7.0644298,0.14467406,12.877033,4.2651644,6.6286535
Wyoming,51,2001,0.6279173,1.8737041,7.899003,4.9760423,480332,504780.2,0.0,0.0,,,0,0,0,1,6.0345907,3.9,10.659502177660451,10.797839,5.85962,5.8585606,0.11575327,7.161713,0.15156184,12.423491,4.4659395,6.7383103
Wyoming,51,2002,1.1294159,3.0938487,7.9171104,5.0320616,484833,504780.2,0.0,0.0,,,0,0,0,1,6.016753,4.2,10.734624087056782,10.7829275,5.8812804,5.85962,0.11942256,7.228056,0.156755,12.048891,4.42395,6.8411293
Wyoming,51,2003,1.0552635,2.872732,7.9071283,5.098315,487341,504780.2,0.0,0.0,,,0,0,0,1,6.0678015,4.5,10.932591347742134,10.828698,5.9509687,5.8812804,0.121065125,7.307409,0.15287037,11.664112,4.511264,6.987734
Wyoming,51,2004,0.80350196,2.2333484,7.9050283,5.088968,492534,504780.2,0.0,0.0,,,0,0,0,1,5.989363,3.9,10.415727645198098,10.866681,5.996459,5.9509687,0.13115846,7.3393917,0.153898,11.421344,4.5349545,7.068328
Wyoming,51,2005,1.0392133,2.826992,7.865526,5.005454,495226,504780.2,0.0,0.0,,,0,0,0,1,5.8912435,3.7,10.555786650943205,10.818638,6.0242867,5.996459,0.12357994,7.3138323,0.15871541,11.299084,4.4564137,7.1057153
Wyoming,51,2006,0.92594486,2.5242522,7.7756634,5.051838,515004,504780.2,0.0,0.0,,,0,0,0,1,5.890402,3.2,10.04419383150422,10.8370285,6.0173326,6.0242867,0.12873687,7.0681005,0.1561153,10.937779,4.465702,7.099053
Wyoming,51,2007,1.4073837,4.0852532,7.746903,5.0660496,514044,504780.2,0.0,0.0,,,0,0,0,1,6.008737,3.0,9.366707908272444,10.844607,6.0049057,6.0173326,0.138315,7.0758533,0.16263199,11.273937,4.621174,7.129609
Wyoming,51,2008,0.8308147,2.295188,7.7036333,4.9293175,522833,504780.2,0.0,0.0,,,0,0,0,1,5.9612064,3.2,9.460955984033143,10.896961,5.987952,6.0049057,0.13618115,6.9628353,0.16812252,11.320824,4.7519617,7.147602
Wyoming,51,2009,0.74167114,2.099441,7.6772184,4.9731393,523949,504780.2,0.0,0.0,,,0,0,0,1,5.9800453,5.9,10.30138429503635,10.884367,5.981492,5.987952,0.14753345,6.941324,0.17826162,11.7082,4.855544,7.2202888
Wyoming,51,2010,0.36242896,1.4368151,7.600746,4.6648035,556787,504780.2,0.0,0.0,,,0,0,0,1,5.864707,6.9,10.08913642,10.865879,5.9383783,5.981492,0.12643974,6.413045,0.15320042,12.108939,4.8840003,7.184053
